/home/wenbin/Workspace/tk-script/images/IMG020406042339.jpg,502,594,1
/home/wenbin/Workspace/tk-script/images/IMG020406042419.jpg,536,746,1
/home/wenbin/Workspace/tk-script/images/IMG020406042421.jpg,511,728,1
/home/wenbin/Workspace/tk-script/images/IMG020406042611.jpg,569,713,1
/home/wenbin/Workspace/tk-script/images/IMG020406042614.jpg,324,517,1
/home/wenbin/Workspace/tk-script/images/IMG020406042718.jpg,508,620,1
/home/wenbin/Workspace/tk-script/images/IMG020406042720.jpg,499,591,1
/home/wenbin/Workspace/tk-script/images/IMG020406050650.jpg,538,765,1
/home/wenbin/Workspace/tk-script/images/IMG020406050652.jpg,521,717,1
/home/wenbin/Workspace/tk-script/images/IMG020406050747.jpg,527,625,1
/home/wenbin/Workspace/tk-script/images/IMG020406050750.jpg,533,626,1
/home/wenbin/Workspace/tk-script/images/IMG020406050753.jpg,516,583,1
/home/wenbin/Workspace/tk-script/images/IMG020406050844.jpg,571,703,1
/home/wenbin/Workspace/tk-script/images/IMG020406050846.jpg,557,677,1
/home/wenbin/Workspace/tk-script/images/IMG020406051002.jpg,552,789,1
/home/wenbin/Workspace/tk-script/images/IMG020406051005.jpg,500,711,1
/home/wenbin/Workspace/tk-script/images/IMG020406051132.jpg,543,831,1
/home/wenbin/Workspace/tk-script/images/IMG020406051135.jpg,323,622,1
/home/wenbin/Workspace/tk-script/images/IMG020406051301.jpg,520,725,1
/home/wenbin/Workspace/tk-script/images/IMG020406051304.jpg,517,716,1
/home/wenbin/Workspace/tk-script/images/IMG020406051306.jpg,515,688,1
/home/wenbin/Workspace/tk-script/images/IMG020406053136.jpg,540,737,1
/home/wenbin/Workspace/tk-script/images/IMG020406053138.jpg,543,691,1
/home/wenbin/Workspace/tk-script/images/IMG020406053334.jpg,587,559,1
/home/wenbin/Workspace/tk-script/images/IMG020406053336.jpg,565,517,1
/home/wenbin/Workspace/tk-script/images/IMG020406053606.jpg,541,590,1
/home/wenbin/Workspace/tk-script/images/IMG020406053609.jpg,532,546,1
/home/wenbin/Workspace/tk-script/images/IMG020406053656.jpg,544,647,1
/home/wenbin/Workspace/tk-script/images/IMG020406053658.jpg,538,617,1
/home/wenbin/Workspace/tk-script/images/IMG020406053920.jpg,574,524,1
/home/wenbin/Workspace/tk-script/images/IMG020406053922.jpg,555,470,1
/home/wenbin/Workspace/tk-script/images/IMG020406054131.jpg,592,741,1
/home/wenbin/Workspace/tk-script/images/IMG020406054133.jpg,360,626,1
/home/wenbin/Workspace/tk-script/images/IMG020406054256.jpg,528,556,1
/home/wenbin/Workspace/tk-script/images/IMG020406054259.jpg,313,455,1
/home/wenbin/Workspace/tk-script/images/IMG020406054822.jpg,539,677,1
/home/wenbin/Workspace/tk-script/images/IMG020406054825.jpg,482,621,1
/home/wenbin/Workspace/tk-script/images/IMG020406055104.jpg,476,659,1
/home/wenbin/Workspace/tk-script/images/IMG020406055421.jpg,549,741,1
/home/wenbin/Workspace/tk-script/images/IMG020406055423.jpg,417,469,1
/home/wenbin/Workspace/tk-script/images/IMG020406055820.jpg,546,663,1
/home/wenbin/Workspace/tk-script/images/IMG020406055823.jpg,567,630,1
/home/wenbin/Workspace/tk-script/images/IMG020406060038.jpg,553,521,1
/home/wenbin/Workspace/tk-script/images/IMG020406060041.jpg,513,515,1
/home/wenbin/Workspace/tk-script/images/IMG020406060141.jpg,578,726,1
/home/wenbin/Workspace/tk-script/images/IMG020406070255.jpg,507,650,1
/home/wenbin/Workspace/tk-script/images/IMG020406070257.jpg,434,572,1
/home/wenbin/Workspace/tk-script/images/IMG020406070300.jpg,498,644,1
/home/wenbin/Workspace/tk-script/images/IMG020406070302.jpg,445,577,1
/home/wenbin/Workspace/tk-script/images/IMG020406070407.jpg,745,692,1
/home/wenbin/Workspace/tk-script/images/IMG020406070410.jpg,708,655,1
/home/wenbin/Workspace/tk-script/images/IMG020406070504.jpg,504,608,1
/home/wenbin/Workspace/tk-script/images/IMG020406070506.jpg,465,545,1
/home/wenbin/Workspace/tk-script/images/IMG020406070535.jpg,571,631,1
/home/wenbin/Workspace/tk-script/images/IMG020406070538.jpg,643,435,1
/home/wenbin/Workspace/tk-script/images/IMG020406070633.jpg,527,542,1
/home/wenbin/Workspace/tk-script/images/IMG020406070635.jpg,377,466,1
/home/wenbin/Workspace/tk-script/images/IMG020406070808.jpg,764,637,1
/home/wenbin/Workspace/tk-script/images/IMG020406070811.jpg,626,546,1
/home/wenbin/Workspace/tk-script/images/IMG020406070845.jpg,507,594,1
/home/wenbin/Workspace/tk-script/images/IMG020406070847.jpg,318,480,1
/home/wenbin/Workspace/tk-script/images/IMG020406071036.jpg,490,727,1
/home/wenbin/Workspace/tk-script/images/IMG020406071039.jpg,243,527,1
/home/wenbin/Workspace/tk-script/images/IMG020406071327.jpg,765,758,1
/home/wenbin/Workspace/tk-script/images/IMG020406071330.jpg,717,634,1
/home/wenbin/Workspace/tk-script/images/IMG020406071337.jpg,780,612,1
/home/wenbin/Workspace/tk-script/images/IMG020406071340.jpg,670,472,1
/home/wenbin/Workspace/tk-script/images/IMG020406071627.jpg,724,721,1
/home/wenbin/Workspace/tk-script/images/IMG020406071630.jpg,738,671,1
/home/wenbin/Workspace/tk-script/images/IMG020406071730.jpg,729,728,1
/home/wenbin/Workspace/tk-script/images/IMG020406071732.jpg,745,668,1
/home/wenbin/Workspace/tk-script/images/IMG020406071806.jpg,597,488,1
/home/wenbin/Workspace/tk-script/images/IMG020406071807.jpg,520,750,1
/home/wenbin/Workspace/tk-script/images/IMG020406071809.jpg,541,435,1
/home/wenbin/Workspace/tk-script/images/IMG020406071810.jpg,517,743,1
/home/wenbin/Workspace/tk-script/images/IMG020406071813.jpg,508,724,1
/home/wenbin/Workspace/tk-script/images/IMG020406071814.jpg,518,744,1
/home/wenbin/Workspace/tk-script/images/IMG020406071816.jpg,507,733,1
/home/wenbin/Workspace/tk-script/images/IMG020406071916.jpg,607,830,1
/home/wenbin/Workspace/tk-script/images/IMG020406071919.jpg,365,702,1
/home/wenbin/Workspace/tk-script/images/IMG020406071949.jpg,777,751,1
/home/wenbin/Workspace/tk-script/images/IMG020406071954.jpg,773,746,1
/home/wenbin/Workspace/tk-script/images/IMG020406071956.jpg,678,677,1
/home/wenbin/Workspace/tk-script/images/IMG020406072034.jpg,581,822,1
/home/wenbin/Workspace/tk-script/images/IMG020406072037.jpg,324,636,1
/home/wenbin/Workspace/tk-script/images/IMG020406072044.jpg,775,748,1
/home/wenbin/Workspace/tk-script/images/IMG020406072047.jpg,680,682,1
/home/wenbin/Workspace/tk-script/images/IMG020406072158.jpg,761,736,1
/home/wenbin/Workspace/tk-script/images/IMG020406072200.jpg,733,687,1
/home/wenbin/Workspace/tk-script/images/IMG020406072205.jpg,550,684,1
/home/wenbin/Workspace/tk-script/images/IMG020406072207.jpg,524,657,1
/home/wenbin/Workspace/tk-script/images/IMG020406072218.jpg,544,594,1
/home/wenbin/Workspace/tk-script/images/IMG020406072220.jpg,757,722,1
/home/wenbin/Workspace/tk-script/images/IMG020406072223.jpg,608,637,1
/home/wenbin/Workspace/tk-script/images/IMG020406072226.jpg,749,716,1
/home/wenbin/Workspace/tk-script/images/IMG020406072229.jpg,607,633,1
/home/wenbin/Workspace/tk-script/images/IMG020406072231.jpg,750,722,1
/home/wenbin/Workspace/tk-script/images/IMG020406072234.jpg,607,636,1
/home/wenbin/Workspace/tk-script/images/IMG020406072304.jpg,538,671,1
/home/wenbin/Workspace/tk-script/images/IMG020406072306.jpg,507,669,1
/home/wenbin/Workspace/tk-script/images/IMG020406072323.jpg,749,692,1
/home/wenbin/Workspace/tk-script/images/IMG020406072325.jpg,685,658,1
/home/wenbin/Workspace/tk-script/images/IMG020406072343.jpg,741,725,1
/home/wenbin/Workspace/tk-script/images/IMG020406072344.jpg,518,694,1
/home/wenbin/Workspace/tk-script/images/IMG020406072346.jpg,589,648,1
/home/wenbin/Workspace/tk-script/images/IMG020406072348.jpg,740,726,1
/home/wenbin/Workspace/tk-script/images/IMG020406072349.jpg,512,683,1
/home/wenbin/Workspace/tk-script/images/IMG020406072351.jpg,593,644,1
/home/wenbin/Workspace/tk-script/images/IMG020406072426.jpg,537,674,1
/home/wenbin/Workspace/tk-script/images/IMG020406072430.jpg,535,669,1
/home/wenbin/Workspace/tk-script/images/IMG020406072432.jpg,509,669,1
/home/wenbin/Workspace/tk-script/images/IMG020406072433.jpg,536,668,1
/home/wenbin/Workspace/tk-script/images/IMG020406072435.jpg,513,677,1
/home/wenbin/Workspace/tk-script/images/IMG020406072445.jpg,741,726,1
/home/wenbin/Workspace/tk-script/images/IMG020406072448.jpg,595,646,1
/home/wenbin/Workspace/tk-script/images/IMG020406072450.jpg,739,728,1
/home/wenbin/Workspace/tk-script/images/IMG020406072453.jpg,593,644,1
/home/wenbin/Workspace/tk-script/images/IMG020406072456.jpg,735,727,1
/home/wenbin/Workspace/tk-script/images/IMG020406072459.jpg,597,646,1
/home/wenbin/Workspace/tk-script/images/IMG020406072519.jpg,782,808,1
/home/wenbin/Workspace/tk-script/images/IMG020406072521.jpg,760,774,1
/home/wenbin/Workspace/tk-script/images/IMG020406072539.jpg,515,659,1
/home/wenbin/Workspace/tk-script/images/IMG020406072543.jpg,494,647,1
/home/wenbin/Workspace/tk-script/images/IMG020406072545.jpg,420,585,1
/home/wenbin/Workspace/tk-script/images/IMG020406072607.jpg,557,743,1
/home/wenbin/Workspace/tk-script/images/IMG020406072609.jpg,466,653,1
/home/wenbin/Workspace/tk-script/images/IMG020406072635.jpg,736,664,1
/home/wenbin/Workspace/tk-script/images/IMG020406072637.jpg,659,591,1
/home/wenbin/Workspace/tk-script/images/IMG020406072700.jpg,520,694,1
/home/wenbin/Workspace/tk-script/images/IMG020406072703.jpg,370,446,1
/home/wenbin/Workspace/tk-script/images/IMG020406072737.jpg,720,692,1
/home/wenbin/Workspace/tk-script/images/IMG020406072740.jpg,673,617,1
/home/wenbin/Workspace/tk-script/images/IMG020406072749.jpg,589,754,1
/home/wenbin/Workspace/tk-script/images/IMG020406072751.jpg,444,625,1
/home/wenbin/Workspace/tk-script/images/IMG020406072805.jpg,741,555,1
/home/wenbin/Workspace/tk-script/images/IMG020406072808.jpg,621,367,1
/home/wenbin/Workspace/tk-script/images/IMG020406072841.jpg,525,606,1
/home/wenbin/Workspace/tk-script/images/IMG020406072844.jpg,454,573,1
/home/wenbin/Workspace/tk-script/images/IMG020406072910.jpg,552,543,1
/home/wenbin/Workspace/tk-script/images/IMG020406072913.jpg,549,496,1
/home/wenbin/Workspace/tk-script/images/IMG020406072933.jpg,740,670,1
/home/wenbin/Workspace/tk-script/images/IMG020406072936.jpg,697,629,1
/home/wenbin/Workspace/tk-script/images/IMG020406073011.jpg,525,629,1
/home/wenbin/Workspace/tk-script/images/IMG020406073013.jpg,505,584,1
/home/wenbin/Workspace/tk-script/images/IMG020406073107.jpg,566,707,1
/home/wenbin/Workspace/tk-script/images/IMG020406073109.jpg,561,689,1
/home/wenbin/Workspace/tk-script/images/IMG020406073205.jpg,535,599,1
/home/wenbin/Workspace/tk-script/images/IMG020406073207.jpg,487,563,1
/home/wenbin/Workspace/tk-script/images/IMG020406073211.jpg,718,607,1
/home/wenbin/Workspace/tk-script/images/IMG020406073213.jpg,609,505,1
/home/wenbin/Workspace/tk-script/images/IMG020406073407.jpg,563,717,1
/home/wenbin/Workspace/tk-script/images/IMG020406073410.jpg,258,565,1
/home/wenbin/Workspace/tk-script/images/IMG020406073533.jpg,499,662,1
/home/wenbin/Workspace/tk-script/images/IMG020406073536.jpg,381,487,1
/home/wenbin/Workspace/tk-script/images/IMG020406073625.jpg,533,686,1
/home/wenbin/Workspace/tk-script/images/IMG020406073627.jpg,482,619,1
/home/wenbin/Workspace/tk-script/images/IMG020406073649.jpg,533,752,1
/home/wenbin/Workspace/tk-script/images/IMG020406073651.jpg,519,731,1
/home/wenbin/Workspace/tk-script/images/IMG020406073709.jpg,516,662,1
/home/wenbin/Workspace/tk-script/images/IMG020406073713.jpg,507,651,1
/home/wenbin/Workspace/tk-script/images/IMG020406073715.jpg,468,563,1
/home/wenbin/Workspace/tk-script/images/IMG020406073741.jpg,500,699,1
/home/wenbin/Workspace/tk-script/images/IMG020406073743.jpg,469,673,1
/home/wenbin/Workspace/tk-script/images/IMG020406073757.jpg,529,658,1
/home/wenbin/Workspace/tk-script/images/IMG020406073759.jpg,465,571,1
/home/wenbin/Workspace/tk-script/images/IMG020406073838.jpg,523,741,1
/home/wenbin/Workspace/tk-script/images/IMG020406073840.jpg,486,697,1
/home/wenbin/Workspace/tk-script/images/IMG020406073848.jpg,527,572,1
/home/wenbin/Workspace/tk-script/images/IMG020406073851.jpg,520,568,1
/home/wenbin/Workspace/tk-script/images/IMG020406073853.jpg,464,506,1
/home/wenbin/Workspace/tk-script/images/IMG020406073955.jpg,492,649,1
/home/wenbin/Workspace/tk-script/images/IMG020406073957.jpg,406,584,1
/home/wenbin/Workspace/tk-script/images/IMG020406074106.jpg,432,633,1
/home/wenbin/Workspace/tk-script/images/IMG020406074109.jpg,63,472,1
/home/wenbin/Workspace/tk-script/images/IMG020406074218.jpg,511,628,1
/home/wenbin/Workspace/tk-script/images/IMG020406074221.jpg,262,411,1
/home/wenbin/Workspace/tk-script/images/IMG020406074604.jpg,757,703,1
/home/wenbin/Workspace/tk-script/images/IMG020406074606.jpg,670,585,1
/home/wenbin/Workspace/tk-script/images/IMG020406074608.jpg,757,699,1
/home/wenbin/Workspace/tk-script/images/IMG020406074611.jpg,678,584,1
/home/wenbin/Workspace/tk-script/images/IMG020406074613.jpg,752,694,1
/home/wenbin/Workspace/tk-script/images/IMG020406074616.jpg,672,588,1
/home/wenbin/Workspace/tk-script/images/IMG020406074657.jpg,620,497,1
/home/wenbin/Workspace/tk-script/images/IMG020406074701.jpg,625,491,1
/home/wenbin/Workspace/tk-script/images/IMG020406074704.jpg,606,417,1
/home/wenbin/Workspace/tk-script/images/IMG020406074757.jpg,622,503,1
/home/wenbin/Workspace/tk-script/images/IMG020406074801.jpg,623,495,1
/home/wenbin/Workspace/tk-script/images/IMG020406074805.jpg,620,486,1
/home/wenbin/Workspace/tk-script/images/IMG020406074808.jpg,607,417,1
/home/wenbin/Workspace/tk-script/images/IMG020406074915.jpg,760,690,1
/home/wenbin/Workspace/tk-script/images/IMG020406074917.jpg,678,566,1
/home/wenbin/Workspace/tk-script/images/IMG020406074920.jpg,756,690,1
/home/wenbin/Workspace/tk-script/images/IMG020406074923.jpg,683,574,1
/home/wenbin/Workspace/tk-script/images/IMG020406075044.jpg,758,687,1
/home/wenbin/Workspace/tk-script/images/IMG020406075046.jpg,670,565,1
/home/wenbin/Workspace/tk-script/images/IMG020406075049.jpg,758,684,1
/home/wenbin/Workspace/tk-script/images/IMG020406075053.jpg,763,677,1
/home/wenbin/Workspace/tk-script/images/IMG020406075056.jpg,683,572,1
/home/wenbin/Workspace/tk-script/images/IMG020406075216.jpg,756,671,1
/home/wenbin/Workspace/tk-script/images/IMG020406075218.jpg,674,554,1
/home/wenbin/Workspace/tk-script/images/IMG020406075246.jpg,619,530,1
/home/wenbin/Workspace/tk-script/images/IMG020406075249.jpg,630,437,1
/home/wenbin/Workspace/tk-script/images/IMG020406080014.jpg,563,718,1
/home/wenbin/Workspace/tk-script/images/IMG020406080017.jpg,607,521,1
/home/wenbin/Workspace/tk-script/images/IMG020406080212.jpg,543,572,1
/home/wenbin/Workspace/tk-script/images/IMG020406080214.jpg,536,502,1
/home/wenbin/Workspace/tk-script/images/IMG020406080350.jpg,546,597,1
/home/wenbin/Workspace/tk-script/images/IMG020406080353.jpg,543,486,1
/home/wenbin/Workspace/tk-script/images/IMG020406080504.jpg,521,685,1
/home/wenbin/Workspace/tk-script/images/IMG020406080506.jpg,392,604,1
/home/wenbin/Workspace/tk-script/images/IMG020406080544.jpg,499,669,1
/home/wenbin/Workspace/tk-script/images/IMG020406080547.jpg,701,377,1
/home/wenbin/Workspace/tk-script/images/IMG020406080702.jpg,518,700,1
/home/wenbin/Workspace/tk-script/images/IMG020406080705.jpg,374,623,1
/home/wenbin/Workspace/tk-script/images/IMG020406080932.jpg,664,450,1
/home/wenbin/Workspace/tk-script/images/IMG020406080934.jpg,637,390,1
/home/wenbin/Workspace/tk-script/images/IMG020406081041.jpg,771,584,1
/home/wenbin/Workspace/tk-script/images/IMG020406081043.jpg,722,468,1
/home/wenbin/Workspace/tk-script/images/IMG020406081057.jpg,534,643,1
/home/wenbin/Workspace/tk-script/images/IMG020406081101.jpg,535,635,1
/home/wenbin/Workspace/tk-script/images/IMG020406081104.jpg,410,467,1
/home/wenbin/Workspace/tk-script/images/IMG020406081112.jpg,200,200,1
/home/wenbin/Workspace/tk-script/images/IMG020406081116.jpg,200,200,1
/home/wenbin/Workspace/tk-script/images/IMG020406081120.jpg,200,200,1
/home/wenbin/Workspace/tk-script/images/IMG020406081157.jpg,711,694,1
/home/wenbin/Workspace/tk-script/images/IMG020406081200.jpg,617,618,1
/home/wenbin/Workspace/tk-script/images/IMG020406081234.jpg,510,663,1
/home/wenbin/Workspace/tk-script/images/IMG020406081237.jpg,492,635,1
/home/wenbin/Workspace/tk-script/images/IMG020406081353.jpg,536,583,1
/home/wenbin/Workspace/tk-script/images/IMG020406081355.jpg,516,568,1
/home/wenbin/Workspace/tk-script/images/IMG020406081400.jpg,782,716,1
/home/wenbin/Workspace/tk-script/images/IMG020406081403.jpg,729,652,1
/home/wenbin/Workspace/tk-script/images/IMG020406081451.jpg,773,719,1
/home/wenbin/Workspace/tk-script/images/IMG020406081453.jpg,734,655,1
/home/wenbin/Workspace/tk-script/images/IMG020406081454.jpg,554,588,1
/home/wenbin/Workspace/tk-script/images/IMG020406081457.jpg,555,573,1
/home/wenbin/Workspace/tk-script/images/IMG020406081501.jpg,549,571,1
/home/wenbin/Workspace/tk-script/images/IMG020406081503.jpg,534,555,1
/home/wenbin/Workspace/tk-script/images/IMG020406081547.jpg,535,618,1
/home/wenbin/Workspace/tk-script/images/IMG020406081550.jpg,527,514,1
/home/wenbin/Workspace/tk-script/images/IMG020406081552.jpg,520,679,1
